date,temperature,rainfall,year,month,rolling_mean,anomaly,index
2018-05-15,32.80087332212781,4,2018,5,34.06625288981085,0,1230
2018-05-16,36.213251383382605,79,2018,5,34.082163521797376,0,1231
2018-05-17,34.01782261055782,11,2018,5,34.10053523439194,0,1232
2018-05-18,30.512030527018585,32,2018,5,33.97879241082174,0,1233
2018-05-19,33.418750417989585,99,2018,5,33.99187963292527,0,1234
2018-05-20,32.778603775538365,65,2018,5,33.91120249389308,0,1235
2018-05-21,33.03914537746919,57,2018,5,33.919271284151385,0,1236
2018-05-22,32.45517959855015,41,2018,5,33.84602685088882,0,1237
2018-05-23,29.01897512852155,3,2018,5,33.55344108774319,0,1238
2018-05-24,29.484922559707464,20,2018,5,33.407359710942394,0,1239
2018-05-25,27.521898850826258,88,2018,5,33.08917677201716,0,1240
2018-05-26,30.148760568055433,33,2018,5,32.92031090325114,0,1241
2018-05-27,31.809686671338376,89,2018,5,32.95642064313204,0,1242
2018-05-28,30.926525490461675,70,2018,5,32.806957197263976,0,1243
2018-05-29,31.681700805587838,44,2018,5,32.664149466133956,0,1244
2018-05-30,26.89850429224386,25,2018,5,32.47004217999764,0,1245
2018-05-31,30.56013348170906,84,2018,5,32.27929546218828,0,1246
2018-06-01,27.8289717795968,79,2018,6,32.08410277599839,0,1247
2018-06-02,29.814748999716127,87,2018,6,31.847977130421256,0,1248
2018-06-03,27.58667254011898,92,2018,6,31.725784107732387,0,1249
2018-06-04,28.847673422053873,8,2018,6,31.50521524858399,0,1250
2018-06-05,29.41102098687356,25,2018,6,31.270694240310377,0,1251
2018-06-06,32.1506097560104,9,2018,6,31.30895475003684,0,1252
2018-06-07,30.578773205728215,43,2018,6,31.283424618568045,0,1253
2018-06-08,27.355604902197342,64,2018,6,31.08279904819382,0,1254
2018-06-09,25.41976787927662,75,2018,6,30.85834613637018,0,1255
2018-06-10,24.32457278406521,83,2018,6,30.621651428710006,0,1256
2018-06-11,28.31679347130806,68,2018,6,30.40035426991808,0,1257
2018-06-12,24.35331581130675,23,2018,6,30.167295852653652,0,1258
2018-06-13,26.7542013002736,57,2018,6,29.86764972332037,0,1259
2018-06-14,27.64023799645623,85,2018,6,29.695628545797984,0,1260
2018-06-15,25.36682805311981,85,2018,6,29.33408110145589,0,1261
2018-06-16,29.01260523645046,80,2018,6,29.16724052231898,0,1262
2018-06-17,26.437669457784466,12,2018,6,29.031428486677843,0,1263
2018-06-18,25.429884995261496,56,2018,6,28.76513297258691,0,1264
2018-06-19,27.020853461461442,88,2018,6,28.573207962117678,0,1265
2018-06-20,23.62987529891041,43,2018,6,28.259565626165717,0,1266
2018-06-21,26.164389714790488,53,2018,6,28.049872630040394,0,1267
2018-06-22,25.07132619242745,33,2018,6,27.91828433217059,0,1268
2018-06-23,28.229652783775098,8,2018,6,27.87644200630618,0,1269
2018-06-24,24.25351919972694,63,2018,6,27.767496017936203,0,1270
2018-06-25,21.511892398668184,3,2018,6,27.47960041228996,0,1271
2018-06-26,28.41868916620166,2,2018,6,27.366567162118734,0,1272
2018-06-27,24.873571646834648,79,2018,6,27.164802033997837,0,1273
2018-06-28,22.616511659900574,44,2018,6,26.862629062474927,0,1274
2018-06-29,24.961449603058078,37,2018,6,26.798060572835404,0,1275
2018-06-30,25.91098187088177,79,2018,6,26.64308885247449,0,1276
2018-07-01,23.373472696995055,48,2018,7,26.494572216387766,0,1277
2018-07-02,24.314839765293875,37,2018,7,26.311241908573688,0,1278
2018-07-03,23.90130168644923,6,2018,7,26.188396213451366,0,1279
2018-07-04,24.96148216204984,35,2018,7,26.058856504784565,0,1280
2018-07-05,22.67641317873104,15,2018,7,25.834369577846484,0,1281
2018-07-06,20.646080240692896,20,2018,7,25.45088526066923,0,1282
2018-07-07,23.207484506372317,62,2018,7,25.205175637357367,0,1283
2018-07-08,23.568619536628816,74,2018,7,25.07894279183842,0,1284
2018-07-09,24.620298994321296,30,2018,7,25.052293829006576,0,1285
2018-07-10,20.884163197375464,98,2018,7,24.937613509450248,0,1286
2018-07-11,21.917599769824484,63,2018,7,24.724307052734126,0,1287
2018-07-12,21.681960425904297,44,2018,7,24.635261873220713,0,1288
2018-07-13,22.422384950762755,13,2018,7,24.490867994903688,0,1289
2018-07-14,26.243317569520357,13,2018,7,24.44430398067249,0,1290
2018-07-15,22.217340473181416,80,2018,7,24.33932106134121,0,1291
2018-07-16,23.69059778174503,23,2018,7,24.16192081285103,0,1292
2018-07-17,22.425116920583832,96,2018,7,24.028169061611006,0,1293
2018-07-18,20.102869934325497,26,2018,7,23.85060189291314,0,1294
2018-07-19,20.627535189610732,85,2018,7,23.63749128385145,0,1295
2018-07-20,20.28872063325284,95,2018,7,23.526119461662866,0,1296
2018-07-21,22.860597758713766,8,2018,7,23.415993063126976,0,1297
2018-07-22,21.575187573899896,47,2018,7,23.299455109176055,0,1298
2018-07-23,22.322592788087942,66,2018,7,23.102553109319818,0,1299
2018-07-24,21.451230068108043,98,2018,7,23.009143471599188,0,1300
2018-07-25,18.909754545670673,87,2018,7,22.92240554316594,0,1301
2018-07-26,22.40337617983146,85,2018,7,22.72189511028693,0,1302
2018-07-27,23.72145236332587,77,2018,7,22.68349113416997,0,1303
2018-07-28,21.8639854317299,68,2018,7,22.658406926564282,0,1304
2018-07-29,22.622133854189187,91,2018,7,22.58042973493532,0,1305
2018-07-30,19.517845775258387,88,2018,7,22.36732519841454,0,1306
2018-07-31,20.768250286010343,63,2018,7,22.280484451381717,0,1307
2018-08-01,18.396865062459458,52,2018,8,22.083218627953904,0,1308
2018-08-02,21.154124907443936,49,2018,8,21.991646068653726,0,1309
2018-08-03,19.074385477355776,97,2018,8,21.795409512497258,0,1310
2018-08-04,20.84434555744867,19,2018,8,21.73434059178784,0,1311
2018-08-05,18.635753944373693,88,2018,8,21.66732971524387,0,1312
2018-08-06,16.32966549489898,46,2018,8,21.43806908152809,0,1313
2018-08-07,22.526782960248845,10,2018,8,21.40334119564876,0,1314
2018-08-08,18.709800475017857,31,2018,8,21.206324578338645,0,1315
2018-08-09,21.19934556368613,56,2018,8,21.21683065721567,0,1316
2018-08-10,17.616587440208093,46,2018,8,21.07346357956179,0,1317
2018-08-11,17.15358389987677,33,2018,8,20.92251769536087,0,1318
2018-08-12,15.965136267360764,46,2018,8,20.707276072580804,0,1319
2018-08-13,20.1792439687977,35,2018,8,20.50514028589005,0,1320
2018-08-14,15.381839913695709,91,2018,8,20.277290267240524,0,1321
2018-08-15,16.578912257234393,81,2018,8,20.040234083090173,0,1322
2018-08-16,16.703851340200735,64,2018,8,19.849525230410737,0,1323
2018-08-17,17.336908951852294,80,2018,8,19.757326530994963,0,1324
2018-08-18,18.74854899328981,96,2018,8,19.694693657784264,0,1325
2018-08-19,14.556183847258175,6,2018,8,19.503609098251108,0,1326
2018-08-20,16.00336213540864,78,2018,8,19.275034577474273,0,1327
2018-08-21,17.82920044594713,76,2018,8,19.150168339875847,0,1328
2018-08-22,15.925222856200866,48,2018,8,18.93692267547961,0,1329
2018-08-23,17.338333813648717,69,2018,8,18.799826133664297,0,1330
2018-08-24,18.778473405291173,17,2018,8,18.795450095651645,0,1331
2018-08-25,19.697771829409014,36,2018,8,18.7052632839709,0,1332
2018-08-26,14.65084304696099,86,2018,8,18.40290964009207,0,1333
2018-08-27,16.97378882653265,52,2018,8,18.239903086585496,0,1334
2018-08-28,18.4039441533484,70,2018,8,18.099296763224135,0,1335
2018-08-29,14.520533887508808,85,2018,8,17.932719700299153,0,1336
2018-08-30,16.466652432436806,83,2018,8,17.789333105180035,0,1337
2018-08-31,15.979716433947752,56,2018,8,17.70876148422964,0,1338
2018-09-01,16.647256284982006,91,2018,9,17.55853253014758,0,1339
2018-09-02,14.163131665527285,95,2018,9,17.394824069753295,0,1340
2018-09-03,15.190761279185137,56,2018,9,17.206371260477844,0,1341
2018-09-04,17.06444838635162,74,2018,9,17.153994408543774,0,1342
2018-09-05,17.991851120155356,44,2018,9,17.20940059605232,0,1343
2018-09-06,15.284679329367753,36,2018,9,16.96799714168962,0,1344
2018-09-07,18.009245609157816,26,2018,9,16.944645312827614,0,1345
2018-09-08,17.128621906490086,16,2018,9,16.808954524254414,0,1346
2018-09-09,18.78312783133218,5,2018,9,16.84783920395855,0,1347
2018-09-10,14.186125109677773,95,2018,9,16.74892391095192,0,1348
2018-09-11,13.484711943248458,37,2018,9,16.666243100148176,0,1349
2018-09-12,14.074424096114655,31,2018,9,16.462749104392074,0,1350
2018-09-13,18.098102377947527,79,2018,9,16.5532911865338,0,1351
2018-09-14,15.458330286822363,43,2018,9,16.51593845418673,0,1352
2018-09-15,11.54000114522806,70,2018,9,16.34381011435431,1,1353
2018-09-16,13.882357930901321,50,2018,9,16.228658413655943,0,1354
2018-09-17,9.659537937069732,55,2018,9,15.925691378448608,1,1355
2018-09-18,16.2248966207345,6,2018,9,15.981315137564485,0,1356
2018-09-19,16.553488278980808,51,2018,9,15.999652675683558,0,1357
2018-09-20,13.975088326363773,57,2018,9,15.871182271697446,0,1358
2018-09-21,11.701995095629577,56,2018,9,15.730408013011736,1,1359
2018-09-22,16.555285264921732,0,2018,9,15.704306394720838,0,1360
2018-09-23,9.384095726325707,44,2018,9,15.391160472088654,1,1361
2018-09-24,15.908749077002827,18,2018,9,15.264859713675115,0,1362
2018-09-25,17.682860702188453,68,2018,9,15.365926968849363,0,1363
2018-09-26,16.48275960649153,75,2018,9,15.349559328181327,0,1364
2018-09-27,16.64763001857796,81,2018,9,15.291015523688978,0,1365
2018-09-28,15.685249385105358,9,2018,9,15.329839373608865,0,1366
2018-09-29,17.154033451411134,65,2018,9,15.35275207424134,0,1367
2018-09-30,16.282539516510415,6,2018,9,15.36284617699343,0,1368
2018-10-01,16.000803766134727,12,2018,10,15.341297759698522,0,1369
2018-10-02,15.523568311282919,61,2018,10,15.386645647890374,0,1370
2018-10-03,13.650906781969326,82,2018,10,15.335317164649847,0,1371
2018-10-04,15.315270403094251,12,2018,10,15.277011231874605,0,1372
2018-10-05,15.746365728908655,90,2018,10,15.202161718833047,0,1373
2018-10-06,13.843321673772412,3,2018,10,15.154116463646535,0,1374
2018-10-07,15.913333817728274,54,2018,10,15.084252737265551,0,1375
2018-10-08,14.142045731216102,77,2018,10,14.984700198089751,0,1376
2018-10-09,14.866991260539933,85,2018,10,14.854162312396676,0,1377
2018-10-10,12.62371191716279,19,2018,10,14.802081872646175,0,1378
2018-10-11,16.48451111673228,77,2018,10,14.90207517842897,0,1379
2018-10-12,18.206275871151504,1,2018,10,15.039803570930196,0,1380
2018-10-13,14.432567994337274,88,2018,10,14.917619091476524,0,1381
2018-10-14,10.069731682360775,92,2018,10,14.73799913799447,1,1382
2018-10-15,12.925717917662352,63,2018,10,14.784189697075615,0,1383
2018-10-16,10.626059195760272,92,2018,10,14.675646405904246,1,1384
2018-10-17,15.20205530553288,67,2018,10,14.860396984853018,0,1385
2018-10-18,12.767320678030948,57,2018,10,14.745144453429566,0,1386
2018-10-19,18.600555474697636,99,2018,10,14.813380026620127,0,1387
2018-10-20,13.724778358542672,85,2018,10,14.805036361026088,0,1388
2018-10-21,15.480009857012348,74,2018,10,14.930970186405515,0,1389
2018-10-22,19.333750292226668,97,2018,10,15.02358568731568,0,1390
2018-10-23,15.647105314896365,20,2018,10,15.232352673601367,0,1391
2018-10-24,17.225607584544758,69,2018,10,15.276247957186099,0,1392
2018-10-25,15.769306970612606,61,2018,10,15.212462832800238,0,1393
2018-10-26,16.486604729923563,93,2018,10,15.212591003581306,0,1394
2018-10-27,15.376804687912145,53,2018,10,15.170230159225778,0,1395
2018-10-28,15.11949149500208,30,2018,10,15.151371562889002,0,1396
2018-10-29,16.476688481997,5,2018,10,15.128793397241866,0,1397
2018-10-30,12.694066155751914,99,2018,10,15.009177618549915,0,1398
2018-10-31,14.626456996659352,30,2018,10,14.9633660595674,0,1399
2018-11-01,17.174885260945285,48,2018,11,15.01840995788948,0,1400
2018-11-02,14.989420934636266,94,2018,11,15.063027096311712,0,1401
2018-11-03,15.159223066027247,11,2018,11,15.057825518409478,0,1402
2018-11-04,15.58698180224135,29,2018,11,15.052512720853901,0,1403
2018-11-05,23.151155572297608,30,2018,11,15.362773850804741,0,1404
2018-11-06,14.942757568542145,32,2018,11,15.330421309165205,0,1405
2018-11-07,15.336068658737233,56,2018,11,15.370222073415908,0,1406
2018-11-08,17.179616393630464,34,2018,11,15.447309577852259,0,1407
2018-11-09,15.468698496431648,7,2018,11,15.542142463827888,0,1408
2018-11-10,20.58895613471711,57,2018,11,15.678957297760716,0,1409
2018-11-11,16.07510165823457,54,2018,11,15.607918157330152,0,1410
2018-11-12,19.54553179173982,30,2018,11,15.778350283910235,0,1411
2018-11-13,17.982565210349552,63,2018,11,16.042111401509864,0,1412
2018-11-14,18.760196473292517,29,2018,11,16.236594020030868,0,1413
2018-11-15,20.083700228793923,63,2018,11,16.55184872113199,0,1414
2018-11-16,17.89370555202925,57,2018,11,16.6415703960152,0,1415
2018-11-17,17.367778010034783,32,2018,11,16.79491897374866,0,1416
2018-11-18,16.343864312710362,84,2018,11,16.719695935015753,0,1417
2018-11-19,18.885363600524368,13,2018,11,16.89171544308181,0,1418
2018-11-20,19.07756090516413,45,2018,11,17.011633811353537,0,1419
2018-11-21,17.602928881578123,73,2018,11,16.953939764331917,0,1420
2018-11-22,17.845129617639348,36,2018,11,17.027207241090018,0,1421
2018-11-23,17.445899872005903,5,2018,11,17.03455031733872,0,1422
2018-11-24,21.01682400235031,43,2018,11,17.20946755172998,0,1423
2018-11-25,21.07162934123979,67,2018,11,17.36230170544052,0,1424
2018-11-26,20.24100803634794,85,2018,11,17.52444181705505,0,1425
2018-11-27,21.83251282487422,18,2018,11,17.74820919471745,0,1426
2018-11-28,21.976814496724003,23,2018,11,17.931546728541683,0,1427
2018-11-29,17.849938834833207,35,2018,11,18.10340915117773,0,1428
2018-11-30,19.644040430326836,3,2018,11,18.270661932299976,0,1429
2018-12-01,17.626925080490615,93,2018,12,18.28572992628482,0,1430
2018-12-02,21.08343061104032,3,2018,12,18.48886358216496,0,1431
2018-12-03,20.19434559471815,45,2018,12,18.656700999787986,0,1432
2018-12-04,19.07907978351507,45,2018,12,18.773104265830444,0,1433
2018-12-05,19.67055714006581,58,2018,12,18.657084318089385,0,1434
2018-12-06,22.237029009885077,26,2018,12,18.900226699467485,0,1435
2018-12-07,23.53782131872218,8,2018,12,19.173618454800312,0,1436
2018-12-08,23.238612448998975,32,2018,12,19.375584989979263,0,1437
2018-12-09,23.459491544600795,20,2018,12,19.641944758251565,0,1438
2018-12-10,22.702288606619277,57,2018,12,19.71238917398164,0,1439
2018-12-11,21.574641709071315,91,2018,12,19.895707175676197,0,1440
2018-12-12,20.23568503409683,62,2018,12,19.918712283754765,0,1441
2018-12-13,23.26135369213264,56,2018,12,20.0946718998142,0,1442
2018-12-14,25.101800779095125,33,2018,12,20.30605871000762,0,1443
2018-12-15,18.911243222620957,25,2018,12,20.266976809801857,0,1444
2018-12-16,24.97979081701037,86,2018,12,20.503179651967894,0,1445
2018-12-17,22.082655331260252,85,2018,12,20.660342229342078,0,1446
2018-12-18,24.719598118786745,23,2018,12,20.939533356211292,0,1447
2018-12-19,20.127976742653754,30,2018,12,20.980953794282268,0,1448
2018-12-20,21.87151830082278,10,2018,12,21.07408570747089,0,1449
2018-12-21,21.65262072277933,4,2018,12,21.209075435510933,0,1450
2018-12-22,26.061764557496716,65,2018,12,21.482963266839512,0,1451
2018-12-23,22.756063046827247,62,2018,12,21.65996870600022,0,1452
2018-12-24,21.491389699756958,61,2018,12,21.675787562580442,0,1453
2018-12-25,22.897486291398902,41,2018,12,21.73664946091908,0,1454
2018-12-26,23.109302717581233,40,2018,12,21.832259283626858,0,1455
2018-12-27,22.431608487778632,6,2018,12,21.852229139057002,0,1456
2018-12-28,26.268225181564233,53,2018,12,21.99527616188501,0,1457
2018-12-29,22.20339085775477,91,2018,12,22.140391229315732,0,1458
2018-12-30,25.910184669487716,46,2018,12,22.349262703954423,0,1459
2018-12-31,24.979432422237412,67,2018,12,22.594346282012655,0,1460
2019-01-01,27.205337714302004,87,2019,1,22.798409852121374,0,1461
2019-01-02,23.66505895286381,93,2019,1,22.914100297392896,0,1462
2019-01-03,24.858297380009013,18,2019,1,23.106740883942695,0,1463
2019-01-04,25.94631834822073,50,2019,1,23.315932924214525,0,1464
2019-01-05,27.324813269971024,2,2019,1,23.48552573288406,0,1465
2019-01-06,28.707541175862016,87,2019,1,23.657849728122052,0,1466
2019-01-07,30.693606263457568,19,2019,1,23.906349521937337,0,1467
2019-01-08,25.012034539089996,20,2019,1,23.95810095508698,0,1468
2019-01-09,22.690692409302713,85,2019,1,23.95771441517643,0,1469
2019-01-10,26.357383115984476,95,2019,1,24.1171391287402,0,1470
2019-01-11,24.99099429347989,17,2019,1,24.2756494373863,0,1471
2019-01-12,23.794960336992116,7,2019,1,24.293436325548285,0,1472
2019-01-13,29.155549644444985,57,2019,1,24.428561287726613,0,1473
2019-01-14,28.27377284950077,44,2019,1,24.740645608622607,0,1474
2019-01-15,28.554257210661575,78,2019,1,24.85979448841098,0,1475
2019-01-16,25.139249274648936,83,2019,1,24.9616809531906,0,1476
2019-01-17,29.59759979341664,20,2019,1,25.1242810090116,0,1477
2019-01-18,25.938741562749332,84,2019,1,25.31797316968145,0,1478
2019-01-19,28.527668379306146,94,2019,1,25.539844838964232,0,1479
2019-01-20,26.95820024486129,60,2019,1,25.716697489700298,0,1480
2019-01-21,31.442741621662357,29,2019,1,25.89606339183915,0,1481
2019-01-22,26.429587506649014,81,2019,1,26.018514207166543,0,1482
2019-01-23,30.933509352506206,57,2019,1,26.33325152892485,0,1483
2019-01-24,32.53754141155125,49,2019,1,26.6545866995966,0,1484
2019-01-25,30.461859977220463,64,2019,1,26.89967194158457,0,1485
2019-01-26,30.351508407685383,5,2019,1,27.163668605581464,0,1486
2019-01-27,25.453475255575825,31,2019,1,27.13651027471518,0,1487
2019-01-28,29.316342230757098,94,2019,1,27.373608653815257,0,1488
2019-01-29,30.767347059195593,92,2019,1,27.535514066805522,0,1489
2019-01-30,33.42287446849855,73,2019,1,27.816962135014226,0,1490
2019-01-31,33.8140545388988,16,2019,1,28.03725269583412,0,1491
2019-02-01,31.10166656228124,49,2019,2,28.285139616148037,0,1492
2019-02-02,29.25742468154633,74,2019,2,28.431777192865944,0,1493
2019-02-03,31.470049870791502,11,2019,2,28.615901576951636,0,1494
2019-02-04,34.559203401048926,13,2019,2,28.85704791465423,0,1495
2019-02-05,31.12189374539167,45,2019,2,28.937526333638555,0,1496
2019-02-06,29.500886275228403,40,2019,2,28.897769000697583,0,1497
2019-02-07,32.39169621449991,46,2019,2,29.143757723211248,0,1498
2019-02-08,31.2375163809671,4,2019,2,29.428651855600055,0,1499
2019-02-09,35.464401688470794,56,2019,2,29.732219141349603,0,1500
2019-02-10,30.564795322300245,68,2019,2,29.91801250897695,0,1501
2019-02-11,32.55277426288092,23,2019,2,30.209939639839906,0,1502
2019-02-12,33.15610148198048,86,2019,2,30.34329136775776,0,1503
2019-02-13,32.95878066748898,35,2019,2,30.49945829502403,0,1504
2019-02-14,28.22244201326795,70,2019,2,30.488397788444242,0,1505
2019-02-15,34.73479910600593,67,2019,2,30.808249449489477,0,1506
2019-02-16,31.211317821874406,12,2019,2,30.86204005043807,0,1507
2019-02-17,30.890824941983166,0,2019,2,31.027109496412532,0,1508
2019-02-18,32.29788431079038,53,2019,2,31.15278336079534,0,1509
2019-02-19,32.50703852525767,60,2019,2,31.33774463680855,0,1510
2019-02-20,28.16175397950581,89,2019,2,31.228378382069998,0,1511
2019-02-21,30.449920476499805,36,2019,2,31.362389481065026,0,1512
2019-02-22,30.163229472180895,71,2019,2,31.336713485054183,0,1513
2019-02-23,32.8293588760242,4,2019,2,31.346440733869944,0,1514
2019-02-24,32.45948869188471,88,2019,2,31.413028357692088,0,1515
2019-02-25,36.681208329567724,31,2019,2,31.624018355088165,0,1516
2019-02-26,34.552611261160564,34,2019,2,31.92732288860766,0,1517
2019-02-27,33.59998619866994,33,2019,2,32.070111020871416,0,1518
2019-02-28,33.672603119398,93,2019,2,32.16695288954483,0,1519
2019-03-01,35.14524684154248,85,2019,3,32.22436530197963,0,1520
2019-03-02,37.695077058473956,68,2019,3,32.353732719298804,0,1521
2019-03-03,32.37737238973032,15,2019,3,32.396256246880434,0,1522
2019-03-04,30.63534678966528,98,2019,3,32.442186983817734,0,1523
2019-03-05,31.836350760109216,38,2019,3,32.45439701346166,0,1524
2019-03-06,36.99768068754671,32,2019,3,32.53567958967825,0,1525
2019-03-07,33.1898144495015,56,2019,3,32.60461027981525,0,1526
2019-03-08,39.24772236231261,69,2019,3,32.929504816051384,1,1527
2019-03-09,34.48991768886498,14,2019,3,32.99944553186356,0,1528
2019-03-10,31.98251172770239,72,2019,3,33.02427871008807,0,1529
2019-03-11,30.416820051608504,79,2019,3,32.85602598885932,0,1530
2019-03-12,34.91404099754777,27,2019,3,33.001000844700904,0,1531
2019-03-13,33.96712573616911,34,2019,3,33.04814589381051,0,1532
2019-03-14,39.469431020740245,82,2019,3,33.258590211769175,1,1533
2019-03-15,33.55623166862233,32,2019,3,33.27850524514029,0,1534
2019-03-16,32.79167166428799,3,2019,3,33.43081290017428,0,1535
2019-03-17,37.03312308542824,30,2019,3,33.50742369948836,0,1536
2019-03-18,33.21449671756336,37,2019,3,33.57419632934466,0,1537
2019-03-19,34.99615359045918,36,2019,3,33.7110406176272,0,1538
2019-03-20,34.10640987674516,48,2019,3,33.771324803159025,0,1539
2019-03-21,34.48582169831605,83,2019,3,33.837284242260964,0,1540
2019-03-22,33.58065646561274,98,2019,3,34.0179143251312,0,1541
2019-03-23,33.12252632025718,43,2019,3,34.10700118658978,0,1542
2019-03-24,34.25923654945123,20,2019,3,34.24353475583212,0,1543
2019-03-25,36.61068462016023,6,2019,3,34.369578947303324,0,1544
2019-03-26,34.90869497864596,97,2019,3,34.45121915686203,0,1545
2019-03-27,34.899046433069856,8,2019,3,34.3918137603121,0,1546
2019-03-28,31.98599846908014,94,2019,3,34.30626000057609,0,1547
2019-03-29,36.985491693936446,41,2019,3,34.41911018375164,0,1548
2019-03-30,35.677293431058814,97,2019,3,34.48593319414034,0,1549
2019-03-31,31.613389721304983,51,2019,3,34.36820462346575,0,1550
2019-04-01,38.16352592848753,52,2019,4,34.383819585799536,1,1551
2019-04-02,34.4654874982354,2,2019,4,34.4534234227497,0,1552
2019-04-03,34.0048039223748,55,2019,4,34.56573866050669,0,1553
2019-04-04,35.83799260941299,36,2019,4,34.69912672215015,0,1554
2019-04-05,32.16360147283447,98,2019,4,34.5379907483264,0,1555
2019-04-06,33.78434144414793,74,2019,4,34.557808314814615,0,1556
2019-04-07,37.61180059378923,39,2019,4,34.503277589197175,0,1557
2019-04-08,35.929991077425704,96,2019,4,34.55128003548253,0,1558
2019-04-09,36.365851833315496,9,2019,4,34.6973913723363,0,1559
2019-04-10,32.40955829634025,76,2019,4,34.76381598049402,0,1560
2019-04-11,33.753235782423424,53,2019,4,34.72512247332322,0,1561
2019-04-12,35.68018336879804,35,2019,4,34.78222439441085,0,1562
2019-04-13,35.6981785120136,55,2019,4,34.65651597745329,0,1563
2019-04-14,36.9106766220293,90,2019,4,34.76833080923352,0,1564
2019-04-15,37.62339755896876,7,2019,4,34.92938833905622,0,1565
2019-04-16,36.77356133751161,45,2019,4,34.920736280792326,0,1566
2019-04-17,36.68576506786006,70,2019,4,35.036445225802225,0,1567
2019-04-18,35.151742311661444,61,2019,4,35.04163151650896,0,1568
2019-04-19,34.72802921860162,99,2019,4,35.06235216123751,0,1569
2019-04-20,35.27632466789197,3,2019,4,35.08870226022337,0,1570
2019-04-21,37.23904934492527,67,2019,4,35.21064868953379,0,1571
2019-04-22,38.80573982939648,87,2019,4,35.400089139838435,1,1572
2019-04-23,30.77844665657645,17,2019,4,35.284062810075945,0,1573
2019-04-24,30.826548423483214,25,2019,4,35.09125827018671,0,1574
2019-04-25,36.01675689399339,91,2019,4,35.128193667364954,0,1575
2019-04-26,38.11715693565454,12,2019,4,35.235464017451115,0,1576
2019-04-27,34.357124156163685,45,2019,4,35.3145015403539,0,1577
2019-04-28,30.608897404609472,64,2019,4,35.10194839737633,0,1578
2019-04-29,31.757414665843793,66,2019,4,34.97128577186916,0,1579
2019-04-30,33.18377200639161,35,2019,4,35.02363184803872,0,1580
2019-05-01,34.65684794456999,5,2019,5,34.906742581908134,0,1581
2019-05-02,32.53375228256695,27,2019,5,34.842351408052515,0,1582
2019-05-03,34.46350170271295,74,2019,5,34.85764133406379,0,1583
2019-05-04,33.96637938249797,15,2019,5,34.79525422649996,0,1584
2019-05-05,32.5683421322436,29,2019,5,34.80874558181359,0,1585
2019-05-06,33.85458265604596,90,2019,5,34.81108695554352,0,1586
2019-05-07,35.80893017242314,56,2019,5,34.75099127483133,0,1587
2019-05-08,32.29679444453766,87,2019,5,34.62988472040172,0,1588
2019-05-09,31.370962520346673,94,2019,5,34.463388409969426,0,1589
2019-05-10,35.34328362240514,0,2019,5,34.5611792541716,0,1590
2019-05-11,34.84712177435679,76,2019,5,34.597642120569375,0,1591
2019-05-12,32.88279434030089,47,2019,5,34.50439581961947,0,1592
2019-05-13,33.50216664194324,1,2019,5,34.431195423950456,0,1593
2019-05-14,31.37652290726497,6,2019,5,34.24672363345831,0,1594
2019-05-15,29.862522601280208,40,2019,5,33.98802780153536,0,1595
2019-05-16,32.111696448122764,87,2019,5,33.8326323052224,0,1596
2019-05-17,33.863352671323995,43,2019,5,33.73855189200453,0,1597
2019-05-18,33.42318476826439,77,2019,5,33.68093330722463,0,1598
2019-05-19,34.14613537031094,12,2019,5,33.66153684561494,0,1599
2019-05-20,29.273680875346237,62,2019,5,33.461448719196746,0,1600
2019-05-21,29.88891283266463,53,2019,5,33.21644416878806,0,1601
2019-05-22,34.943206745341456,26,2019,5,33.08769306598622,0,1602
2019-05-23,32.703474925349035,35,2019,5,33.15186067494531,0,1603
2019-05-24,33.62202649261473,80,2019,5,33.24504327724969,0,1604
2019-05-25,33.988855720010406,53,2019,5,33.17744657145026,0,1605
2019-05-26,27.79195975010116,79,2019,5,32.833273331931814,0,1606
2019-05-27,31.60915101873508,51,2019,5,32.74167422735086,0,1607
2019-05-28,31.4662651899597,88,2019,5,32.770253153529204,0,1608
2019-05-29,31.48643247085206,71,2019,5,32.761220413696144,0,1609
2019-05-30,30.415874535431122,62,2019,5,32.66895716466413,0,1610
2019-05-31,32.61899351410405,77,2019,5,32.60102868364859,0,1611
2019-06-01,29.465978410546352,63,2019,6,32.498769554581244,0,1612
2019-06-02,30.073639012596637,48,2019,6,32.35244079824403,0,1613
2019-06-03,25.597009473694158,48,2019,6,32.073461801283905,0,1614
2019-06-04,27.95970639728762,0,2019,6,31.919840610118708,0,1615
2019-06-05,29.17462341295438,78,2019,6,31.76384196868232,0,1616
2019-06-06,28.351315328589777,81,2019,6,31.515254807221208,0,1617
2019-06-07,29.360385630661995,14,2019,6,31.41737451342535,0,1618
2019-06-08,29.66370864689696,70,2019,6,31.360466050977028,0,1619
2019-06-09,29.329809048280467,98,2019,6,31.160016898506207,0,1620
2019-06-10,29.89681578203906,70,2019,6,30.995006698762282,0,1621
2019-06-11,25.79696734927034,95,2019,6,30.75881246572793,0,1622
2019-06-12,26.90925639376855,5,2019,6,30.539048790788776,0,1623
2019-06-13,30.327731910073595,41,2019,6,30.504089090882395,0,1624
2019-06-14,28.662079713370446,53,2019,6,30.46407432795207,0,1625
2019-06-15,29.383879700190253,80,2019,6,30.373147103020983,0,1626
2019-06-16,31.5490663332481,65,2019,6,30.296004225085124,0,1627
2019-06-17,25.787295948493227,96,2019,6,30.041474597759414,0,1628
